query_id,query,doc_id,document_title,relevance_label
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,16,15_LLMasJudge.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,15,14_InstructGPT.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,14,13_ChainOfThought.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,13,12_Attention.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,12,11_BERT.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,11,10_FActScore.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,10,09_BART.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,9,08_PEGASUS.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,8,07_DrQA.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,7,06_NaturalQuestions.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,6,05_SQuAD.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,5,04_BEIR.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,4,03_RAG.pdf,relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,3,02_ColBERT.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,2,01_DPR.pdf,not_relevant
q81,Synthesize the argument in the RAG paper for why combining parametric and non-parametric memory improves knowledge-intensive QA — and what evidence does the paper provide?,1,WPA3_SAE_Presentation.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",16,15_LLMasJudge.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",15,14_InstructGPT.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",14,13_ChainOfThought.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",13,12_Attention.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",12,11_BERT.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",11,10_FActScore.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",10,09_BART.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",9,08_PEGASUS.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",8,07_DrQA.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",7,06_NaturalQuestions.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",6,05_SQuAD.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",5,04_BEIR.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",4,03_RAG.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",3,02_ColBERT.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",2,01_DPR.pdf,not_relevant
q82,"Using 'Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks', explain how the paper distinguishes between tasks where retrieval helps most versus tasks where it helps least.",1,WPA3_SAE_Presentation.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",16,15_LLMasJudge.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",15,14_InstructGPT.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",14,13_ChainOfThought.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",13,12_Attention.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",12,11_BERT.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",11,10_FActScore.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",10,09_BART.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",9,08_PEGASUS.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",8,07_DrQA.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",7,06_NaturalQuestions.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",6,05_SQuAD.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",5,04_BEIR.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",4,03_RAG.pdf,relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",3,02_ColBERT.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",2,01_DPR.pdf,not_relevant
q83,"Based on the RAG paper, provide an evidence-grounded explanation of how retrieved passages are incorporated during the generation process in RAG-Token.",1,WPA3_SAE_Presentation.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,16,15_LLMasJudge.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,15,14_InstructGPT.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,14,13_ChainOfThought.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,13,12_Attention.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,12,11_BERT.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,11,10_FActScore.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,10,09_BART.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,9,08_PEGASUS.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,8,07_DrQA.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,7,06_NaturalQuestions.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,6,05_SQuAD.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,5,04_BEIR.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,4,03_RAG.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,3,02_ColBERT.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,2,01_DPR.pdf,not_relevant
q84,Synthesize the main argument in 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena' about when LLM judges are and are not reliable substitutes for human evaluation.,1,WPA3_SAE_Presentation.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",16,15_LLMasJudge.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",15,14_InstructGPT.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",14,13_ChainOfThought.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",13,12_Attention.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",12,11_BERT.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",11,10_FActScore.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",10,09_BART.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",9,08_PEGASUS.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",8,07_DrQA.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",7,06_NaturalQuestions.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",6,05_SQuAD.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",5,04_BEIR.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",4,03_RAG.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",3,02_ColBERT.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",2,01_DPR.pdf,not_relevant
q85,"Using 'Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena', explain each bias identified in LLM judge behavior and what the paper recommends to mitigate them.",1,WPA3_SAE_Presentation.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,16,15_LLMasJudge.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,15,14_InstructGPT.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,14,13_ChainOfThought.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,13,12_Attention.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,12,11_BERT.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,11,10_FActScore.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,10,09_BART.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,9,08_PEGASUS.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,8,07_DrQA.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,7,06_NaturalQuestions.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,6,05_SQuAD.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,5,04_BEIR.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,4,03_RAG.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,3,02_ColBERT.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,2,01_DPR.pdf,not_relevant
q86,Provide an evidence-grounded summary of the Chatbot Arena methodology and its stated advantages over fixed benchmark evaluation.,1,WPA3_SAE_Presentation.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,16,15_LLMasJudge.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,15,14_InstructGPT.pdf,relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,14,13_ChainOfThought.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,13,12_Attention.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,12,11_BERT.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,11,10_FActScore.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,10,09_BART.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,9,08_PEGASUS.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,8,07_DrQA.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,7,06_NaturalQuestions.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,6,05_SQuAD.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,5,04_BEIR.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,4,03_RAG.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,3,02_ColBERT.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,2,01_DPR.pdf,not_relevant
q87,Synthesize the InstructGPT paper's case for why RLHF outperforms supervised fine-tuning alone for improving instruction following.,1,WPA3_SAE_Presentation.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",16,15_LLMasJudge.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",15,14_InstructGPT.pdf,relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",14,13_ChainOfThought.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",13,12_Attention.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",12,11_BERT.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",11,10_FActScore.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",10,09_BART.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",9,08_PEGASUS.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",8,07_DrQA.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",7,06_NaturalQuestions.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",6,05_SQuAD.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",5,04_BEIR.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",4,03_RAG.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",3,02_ColBERT.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",2,01_DPR.pdf,not_relevant
q88,"Using the InstructGPT paper, explain the concept of the alignment tax and how the paper attempts to reduce it through a pretraining data mixture during PPO.",1,WPA3_SAE_Presentation.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",16,15_LLMasJudge.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",15,14_InstructGPT.pdf,relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",14,13_ChainOfThought.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",13,12_Attention.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",12,11_BERT.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",11,10_FActScore.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",10,09_BART.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",9,08_PEGASUS.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",8,07_DrQA.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",7,06_NaturalQuestions.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",6,05_SQuAD.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",5,04_BEIR.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",4,03_RAG.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",3,02_ColBERT.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",2,01_DPR.pdf,not_relevant
q89,"Based on the InstructGPT paper, what risks of RLHF-based alignment does the paper acknowledge and what do the authors say about mitigating them?",1,WPA3_SAE_Presentation.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,16,15_LLMasJudge.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,15,14_InstructGPT.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,14,13_ChainOfThought.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,13,12_Attention.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,12,11_BERT.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,11,10_FActScore.pdf,relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,10,09_BART.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,9,08_PEGASUS.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,8,07_DrQA.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,7,06_NaturalQuestions.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,6,05_SQuAD.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,5,04_BEIR.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,4,03_RAG.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,3,02_ColBERT.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,2,01_DPR.pdf,not_relevant
q90,Synthesize the FActScore paper's argument for why atomic-claim-level evaluation of factual precision is more informative than sentence-level or passage-level metrics.,1,WPA3_SAE_Presentation.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",16,15_LLMasJudge.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",15,14_InstructGPT.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",14,13_ChainOfThought.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",13,12_Attention.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",12,11_BERT.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",11,10_FActScore.pdf,relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",10,09_BART.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",9,08_PEGASUS.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",8,07_DrQA.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",7,06_NaturalQuestions.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",6,05_SQuAD.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",5,04_BEIR.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",4,03_RAG.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",3,02_ColBERT.pdf,not_relevant
q91,"Using FActScore, explain how the choice of knowledge source—Wikipedia retrieval versus a prompted LM—affects factuality scores across different generation models.",2,01_DPR.pdf,not_relevant
